14	1	365596	43.813
14	2	365596	22.1953
14	4	365596	14.1605
14	6	365596	10.9139
14	8	365596	8.05748
14	10	365596	8.5366
14	12	365596	7.88548
14	14	365596	5.38408
14	16	365596	6.07786
